transaction_id,date,customer_id,age_group,gender,region,income_bracket,category_l1,category_l2,category_l3,retailer,brand,product_name,quantity,price
4196,2024-10-28,C1649,35-44,Non-binary,Southeast,$50k-$74k,Apparel & Accessories,Clothing,Tops,Dicks,North Face,North Face Workout Shirt,2,46.36
4197,2024-05-08,C7079,45-54,Female,Northeast,$75k-$99k,Electronics,Mobile Devices,Smartphones,The Home Depot,Samsung,Samsung OnePlus 12,2,742.21
4198,2024-04-24,C8830,65+,Male,West,$150k+,Electronics,Audio,Headphones,Target,Dell,Dell Buds Pro,2,966.43
4199,2024-11-30,C4335,45-54,Female,West,$150k+,Home & Garden,Appliances,Kitchen,Dicks,Traeger,Traeger Dishwasher,2,913.09
4200,2024-02-05,C4278,45-54,Male,Southwest,$150k+,Electronics,Computers,Tablets,Dicks,Bose,Bose iPad Pro,3,1177.06
4201,2024-01-19,C1871,65+,Female,Midwest,$50k-$74k,Electronics,Audio,Headphones,Target,Samsung,Samsung AirPods Pro,3,1491.77
4202,2024-01-24,C7744,55-64,Male,Northeast,$25k-$49k,Home & Garden,Decor,Rugs,Lowes,Scotts,Scotts Bath Mat,2,599.12
4203,2024-02-08,C3531,25-34,Female,West,$75k-$99k,Apparel & Accessories,Clothing,Dresses,The Home Depot,Adidas,Adidas Summer Maxi,3,165.72
4204,2024-10-15,C2655,45-54,Male,Southwest,$25k-$49k,Home & Garden,Appliances,Laundry,Best Buy,Weber,Weber Steam Iron,1,355.14
4205,2024-04-14,C7012,25-34,Female,Southeast,$100k-$149k,Electronics,Mobile Devices,Smartphones,Walmart,Sony,Sony OnePlus 12,1,754.93
4206,2024-08-03,C5929,18-24,Non-binary,Southwest,$150k+,Apparel & Accessories,Clothing,Dresses,Dicks,Coach,Coach Summer Maxi,3,57.97
4207,2024-04-25,C5064,65+,Non-binary,Southeast,$150k+,Electronics,Mobile Devices,Smartphones,Dicks,Dell,Dell Pixel 8,2,1006.6
4208,2024-05-23,C5988,45-54,Female,Southwest,$75k-$99k,Home & Garden,Furniture,Living Room,Target,Nexgrill,Nexgrill Recliner,1,121.64
4209,2024-11-12,C3447,55-64,Non-binary,Southwest,$150k+,Electronics,Computers,Laptops,Dicks,Dell,Dell Chromebook,3,1143.66
4210,2024-02-12,C4288,55-64,Non-binary,Midwest,$50k-$74k,Home & Garden,Furniture,Bedroom,Target,Ashley,Ashley Dresser,3,93.58
4211,2024-09-20,C1701,65+,Male,Southeast,$75k-$99k,Apparel & Accessories,Clothing,Tops,Best Buy,Adidas,Adidas Performance Polo,1,273.64
4212,2024-09-25,C1680,35-44,Female,West,$75k-$99k,Home & Garden,Furniture,Bedroom,Dicks,Traeger,Traeger Bed Frame,1,687.41
4213,2024-04-25,C3402,45-54,Non-binary,Northeast,$150k+,Home & Garden,Decor,Rugs,Target,Nexgrill,Nexgrill Bath Mat,2,421.89
4214,2024-01-13,C1219,65+,Male,West,$75k-$99k,Apparel & Accessories,Shoes,Athletic,The Home Depot,Cole Haan,Cole Haan Basketball Shoes,1,180.02
4215,2024-11-20,C2272,55-64,Female,Southwest,$150k+,Electronics,Computers,Laptops,Lowes,Dell,Dell MacBook Air,2,384.55
4216,2024-04-23,C1203,18-24,Non-binary,Midwest,$100k-$149k,Home & Garden,Appliances,Kitchen,Walmart,Traeger,Traeger Gas Range,3,272.72
4217,2024-12-14,C7146,45-54,Male,Southeast,$25k-$49k,Home & Garden,Furniture,Dining Room,Target,Traeger,Traeger Buffet,1,428.93
4218,2024-05-02,C6803,18-24,Male,Midwest,$25k-$49k,Apparel & Accessories,Clothing,Bottoms,Lowes,Coach,Coach Yoga Pants,1,246.18
4219,2024-09-30,C3366,35-44,Non-binary,Southwest,$25k-$49k,Home & Garden,Furniture,Bedroom,Target,Ashley,Ashley Bed Frame,3,771.72
4220,2024-06-01,C1184,18-24,Non-binary,Southeast,$150k+,Home & Garden,Furniture,Living Room,Target,Weber,Weber Recliner,2,322.09
4221,2024-09-29,C5886,45-54,Female,West,$50k-$74k,Electronics,Audio,Headphones,Dicks,Dell,Dell Buds Pro,1,859.67
4222,2024-04-01,C5520,25-34,Non-binary,Southeast,$150k+,Electronics,Audio,Headphones,The Home Depot,Sony,Sony Buds Pro,2,1288.46
4223,2024-01-06,C2431,45-54,Female,West,$75k-$99k,Home & Garden,Furniture,Dining Room,Lowes,Traeger,Traeger Chair Set,2,989.89
4224,2024-07-25,C7120,25-34,Male,Southwest,$100k-$149k,Home & Garden,Appliances,Laundry,Target,Nexgrill,Nexgrill Steam Iron,3,692.85
4225,2024-09-22,C6727,65+,Male,Midwest,$75k-$99k,Apparel & Accessories,Clothing,Tops,Walmart,Nike,Nike V-Neck Tee,2,96.31
4226,2024-11-12,C4334,18-24,Non-binary,West,$75k-$99k,Electronics,Audio,Speakers,Walmart,Dell,Dell SoundLink,2,916.66
4227,2024-09-16,C7289,55-64,Male,Midwest,$25k-$49k,Apparel & Accessories,Accessories,Jewelry,Dicks,Adidas,Adidas Watch,3,20.03
4228,2024-12-29,C2321,35-44,Female,Northeast,$75k-$99k,Home & Garden,Furniture,Dining Room,Dicks,Weber,Weber Buffet,1,796.66
4229,2024-02-22,C4756,45-54,Female,Midwest,$25k-$49k,Electronics,Mobile Devices,Smartphones,Dicks,Samsung,Samsung Galaxy S24,3,433.65
4230,2024-09-28,C4352,25-34,Non-binary,Southwest,$150k+,Home & Garden,Appliances,Kitchen,Walmart,Traeger,Traeger Refrigerator,2,198.24
4231,2024-11-29,C8053,45-54,Female,Midwest,$25k-$49k,Electronics,Computers,Laptops,Lowes,Bose,Bose ThinkPad X1,2,414.22
4232,2024-03-20,C1763,65+,Male,Southwest,$150k+,Electronics,Audio,Speakers,The Home Depot,Dell,Dell Sonos One,3,422.56
4233,2024-03-13,C1968,55-64,Male,West,$150k+,Electronics,Computers,Laptops,Lowes,Samsung,Samsung MacBook Air,3,272.11
4234,2024-09-21,C8122,55-64,Non-binary,Midwest,$75k-$99k,Home & Garden,Decor,Wall Art,Lowes,Weber,Weber Metal Wall Art,2,67.97
4235,2024-09-13,C8962,18-24,Non-binary,Northeast,$75k-$99k,Apparel & Accessories,Clothing,Tops,Best Buy,Cole Haan,Cole Haan Running Tank,3,269.97
4236,2024-12-15,C8658,25-34,Male,West,$150k+,Electronics,Computers,Desktops,Target,Sony,Sony Gaming PC,3,435.99
4237,2024-04-14,C6510,65+,Female,Southeast,$75k-$99k,Home & Garden,Furniture,Living Room,Lowes,Nexgrill,Nexgrill Recliner,2,944.7
4238,2024-03-05,C7715,45-54,Non-binary,Midwest,$25k-$49k,Electronics,Mobile Devices,Smartwatches,Walmart,Apple,Apple Apple Watch,1,389.04
4239,2024-09-27,C9380,65+,Male,Southeast,$75k-$99k,Home & Garden,Appliances,Kitchen,The Home Depot,Scotts,Scotts Gas Range,1,429.61
4240,2024-12-30,C3951,65+,Non-binary,Southeast,$75k-$99k,Electronics,Computers,Laptops,The Home Depot,Bose,Bose Chromebook,1,1485.1
4241,2024-12-10,C7962,65+,Female,Northeast,$150k+,Apparel & Accessories,Shoes,Casual,Walmart,Adidas,Adidas Sandals,2,141.48
4242,2024-11-16,C1396,45-54,Female,Southeast,$75k-$99k,Home & Garden,Decor,Lighting,Best Buy,Ashley,Ashley Floor Lamp,3,155.46
4243,2024-12-27,C9606,45-54,Female,Southeast,$25k-$49k,Apparel & Accessories,Clothing,Bottoms,The Home Depot,North Face,North Face Chino Pants,1,244.82
4244,2024-03-29,C2143,35-44,Female,West,$25k-$49k,Apparel & Accessories,Clothing,Tops,Dicks,Adidas,Adidas Running Tank,2,222.76
4245,2024-07-18,C2590,25-34,Female,West,$150k+,Home & Garden,Furniture,Dining Room,Best Buy,Weber,Weber Chair Set,3,518.16
4246,2024-07-26,C7941,25-34,Male,West,$100k-$149k,Apparel & Accessories,Clothing,Dresses,The Home Depot,Cole Haan,Cole Haan Summer Maxi,3,37.51
4247,2024-05-21,C7967,18-24,Male,Midwest,$100k-$149k,Home & Garden,Decor,Lighting,Best Buy,Traeger,Traeger Pendant Light,3,424.28
4248,2024-07-21,C7691,25-34,Non-binary,Northeast,$100k-$149k,Apparel & Accessories,Shoes,Formal,Lowes,Adidas,Adidas Dress Boots,2,136.0
4249,2024-02-10,C4797,25-34,Non-binary,Southeast,$50k-$74k,Electronics,Audio,Headphones,Target,Bose,Bose AirPods Pro,2,725.36
4250,2024-10-01,C1582,45-54,Male,Southeast,$50k-$74k,Electronics,Mobile Devices,Smartphones,The Home Depot,Samsung,Samsung Pixel 8,3,571.63
4251,2024-08-27,C5496,18-24,Female,Midwest,$25k-$49k,Home & Garden,Furniture,Bedroom,Lowes,Weber,Weber Dresser,3,277.07
4252,2024-04-03,C5789,18-24,Female,Southwest,$50k-$74k,Apparel & Accessories,Accessories,Jewelry,Dicks,Adidas,Adidas Diamond Earrings,2,267.29
4253,2024-05-06,C6193,18-24,Male,Northeast,$150k+,Home & Garden,Decor,Lighting,The Home Depot,Nexgrill,Nexgrill Pendant Light,1,835.25
4254,2024-08-31,C1282,65+,Non-binary,West,$150k+,Apparel & Accessories,Accessories,Bags,Best Buy,Adidas,Adidas Duffel Bag,3,218.22
4255,2024-12-18,C9185,25-34,Non-binary,Southwest,$25k-$49k,Home & Garden,Decor,Rugs,The Home Depot,Scotts,Scotts Outdoor Rug,3,62.11
4256,2024-02-29,C8791,45-54,Male,Northeast,$75k-$99k,Home & Garden,Furniture,Bedroom,Best Buy,Ashley,Ashley Mattress,3,593.17
4257,2024-06-18,C6426,35-44,Non-binary,West,$100k-$149k,Home & Garden,Appliances,Laundry,The Home Depot,Nexgrill,Nexgrill Steam Iron,1,764.34
4258,2024-04-25,C6735,45-54,Non-binary,Southwest,$50k-$74k,Apparel & Accessories,Clothing,Tops,Best Buy,Coach,Coach Running Tank,2,251.71
4259,2024-07-11,C2244,65+,Female,Midwest,$150k+,Apparel & Accessories,Shoes,Athletic,Target,Coach,Coach Basketball Shoes,1,36.37
4260,2024-12-02,C9504,25-34,Male,Midwest,$150k+,Home & Garden,Decor,Lighting,Best Buy,Nexgrill,Nexgrill Table Lamp,2,169.85
4261,2024-12-10,C9330,18-24,Male,Southwest,$100k-$149k,Electronics,Mobile Devices,Smartphones,Best Buy,Dell,Dell Galaxy S24,1,1027.83
4262,2024-04-05,C7136,25-34,Female,West,$50k-$74k,Apparel & Accessories,Accessories,Bags,The Home Depot,Nike,Nike Backpack,2,260.28
4263,2024-11-02,C2568,18-24,Male,Northeast,$25k-$49k,Apparel & Accessories,Clothing,Tops,Best Buy,North Face,North Face Performance Polo,2,96.01
4264,2024-02-02,C5192,55-64,Female,Southwest,$25k-$49k,Home & Garden,Decor,Lighting,Dicks,Weber,Weber Pendant Light,1,935.3
4265,2024-05-12,C6648,35-44,Male,Midwest,$100k-$149k,Apparel & Accessories,Accessories,Bags,Walmart,Nike,Nike Crossbody Bag,1,236.22
4266,2024-07-27,C4492,45-54,Non-binary,Southwest,$50k-$74k,Apparel & Accessories,Shoes,Athletic,Best Buy,Nike,Nike Training Shoes,2,222.82
4267,2024-12-06,C9846,18-24,Male,Southeast,$75k-$99k,Home & Garden,Decor,Lighting,Walmart,Weber,Weber Pendant Light,2,208.26
4268,2024-05-04,C9117,25-34,Male,West,$75k-$99k,Electronics,Mobile Devices,Smartwatches,The Home Depot,Bose,Bose Galaxy Watch,3,847.99
4269,2024-07-15,C2092,25-34,Male,Northeast,$150k+,Apparel & Accessories,Shoes,Formal,Lowes,Coach,Coach Dress Boots,2,287.63
4270,2024-12-09,C7802,45-54,Non-binary,Northeast,$75k-$99k,Apparel & Accessories,Accessories,Watches,Lowes,Cole Haan,Cole Haan Smartwatch,3,236.54
4271,2024-04-07,C1108,18-24,Male,West,$25k-$49k,Apparel & Accessories,Accessories,Jewelry,The Home Depot,Adidas,Adidas Diamond Earrings,2,67.61
4272,2024-07-28,C4497,25-34,Female,Southeast,$50k-$74k,Electronics,Computers,Laptops,Walmart,Samsung,Samsung Chromebook,1,1482.95
4273,2024-07-04,C4601,25-34,Female,Midwest,$50k-$74k,Home & Garden,Appliances,Kitchen,The Home Depot,Scotts,Scotts Refrigerator,2,690.26
4274,2024-02-24,C9782,45-54,Male,Midwest,$100k-$149k,Home & Garden,Furniture,Bedroom,Target,Weber,Weber Bed Frame,3,725.69
4275,2024-10-29,C4629,18-24,Non-binary,Southwest,$25k-$49k,Electronics,Computers,Laptops,Target,Sony,Sony ThinkPad X1,1,1422.32
4276,2024-04-25,C9314,35-44,Non-binary,Northeast,$25k-$49k,Electronics,Audio,Headphones,Dicks,Samsung,Samsung WH-1000XM5,3,1053.21
4277,2024-06-09,C8688,25-34,Female,Northeast,$75k-$99k,Electronics,Mobile Devices,Smartphones,Best Buy,Samsung,Samsung Galaxy S24,2,819.45
4278,2024-07-07,C4395,18-24,Non-binary,Southwest,$50k-$74k,Home & Garden,Furniture,Living Room,The Home Depot,Nexgrill,Nexgrill Recliner,2,241.18
4279,2024-07-22,C8983,18-24,Male,Southeast,$25k-$49k,Home & Garden,Appliances,Laundry,Walmart,Nexgrill,Nexgrill Steam Iron,2,953.73
4280,2024-04-16,C1361,65+,Non-binary,Southwest,$50k-$74k,Apparel & Accessories,Accessories,Bags,Dicks,Nike,Nike Crossbody Bag,3,85.41
4281,2024-10-05,C7983,25-34,Non-binary,West,$150k+,Electronics,Computers,Laptops,The Home Depot,Dell,Dell XPS 13,2,1204.81
4282,2024-12-19,C4450,25-34,Female,Midwest,$50k-$74k,Home & Garden,Decor,Rugs,Lowes,Nexgrill,Nexgrill Runner,2,836.99
4283,2024-01-24,C7422,65+,Female,West,$75k-$99k,Apparel & Accessories,Shoes,Formal,Target,Cole Haan,Cole Haan Oxford Shoes,2,130.57
4284,2024-10-22,C3157,55-64,Male,Northeast,$75k-$99k,Electronics,Mobile Devices,Smartwatches,Lowes,Bose,Bose Garmin,3,1050.73
4285,2024-06-16,C8860,18-24,Non-binary,Northeast,$100k-$149k,Electronics,Audio,Speakers,The Home Depot,Samsung,Samsung Sonos One,1,531.6
4286,2024-02-06,C8249,55-64,Non-binary,Northeast,$50k-$74k,Home & Garden,Furniture,Living Room,Target,Weber,Weber TV Stand,3,960.77
4287,2024-04-17,C1133,45-54,Male,Midwest,$50k-$74k,Apparel & Accessories,Clothing,Outerwear,Walmart,Nike,Nike Windbreaker,3,162.32
4288,2024-08-23,C7100,18-24,Female,West,$25k-$49k,Apparel & Accessories,Accessories,Watches,Target,Cole Haan,Cole Haan Sports Watch,3,38.59
4289,2024-11-01,C1975,35-44,Non-binary,Midwest,$50k-$74k,Electronics,Mobile Devices,Smartwatches,Dicks,Dell,Dell Apple Watch,2,1164.29
4290,2024-05-12,C8410,55-64,Male,Southeast,$25k-$49k,Apparel & Accessories,Shoes,Casual,The Home Depot,North Face,North Face Canvas Shoes,1,198.91
4291,2024-09-11,C4208,65+,Female,West,$75k-$99k,Electronics,Mobile Devices,Smartphones,The Home Depot,Apple,Apple iPhone 15,3,1002.0
4292,2024-01-30,C7779,55-64,Female,Southeast,$150k+,Electronics,Computers,Laptops,Dicks,Apple,Apple ThinkPad X1,1,1441.75
4293,2024-03-01,C5006,18-24,Female,Southwest,$150k+,Apparel & Accessories,Shoes,Casual,The Home Depot,Coach,Coach Sandals,1,54.33
4294,2024-10-22,C3154,18-24,Non-binary,Southwest,$50k-$74k,Electronics,Computers,Desktops,Target,Dell,Dell iMac,1,1482.7
4295,2024-08-24,C5011,35-44,Female,Midwest,$150k+,Home & Garden,Appliances,Laundry,The Home Depot,Nexgrill,Nexgrill Dryer,1,174.14
4296,2024-06-09,C1471,65+,Male,Northeast,$100k-$149k,Home & Garden,Appliances,Laundry,Lowes,Nexgrill,Nexgrill Dryer,3,998.84
4297,2024-08-16,C6752,65+,Female,Northeast,$100k-$149k,Electronics,Mobile Devices,Smartwatches,The Home Depot,Sony,Sony Galaxy Watch,2,715.82
4298,2024-04-14,C9693,25-34,Male,Southwest,$25k-$49k,Electronics,Computers,Tablets,Target,Dell,Dell iPad Pro,1,522.61
4299,2024-06-19,C2889,65+,Non-binary,Northeast,$150k+,Apparel & Accessories,Clothing,Dresses,Best Buy,Cole Haan,Cole Haan Evening Gown,3,150.77
4300,2024-06-25,C1139,65+,Male,Southwest,$25k-$49k,Apparel & Accessories,Shoes,Formal,Target,Nike,Nike Loafers,2,268.32
4301,2024-11-24,C4409,55-64,Male,Midwest,$75k-$99k,Home & Garden,Appliances,Kitchen,Lowes,Weber,Weber Gas Range,1,608.13
4302,2024-02-16,C3585,45-54,Female,Southeast,$50k-$74k,Electronics,Audio,Speakers,The Home Depot,Bose,Bose SoundLink,1,825.59
4303,2024-05-26,C7953,25-34,Female,Southwest,$50k-$74k,Apparel & Accessories,Clothing,Dresses,Dicks,Adidas,Adidas Wrap Dress,3,97.75
4304,2024-09-07,C8987,35-44,Female,Southwest,$100k-$149k,Home & Garden,Appliances,Kitchen,Dicks,Traeger,Traeger Refrigerator,2,427.48
4305,2024-05-23,C7965,65+,Non-binary,Midwest,$50k-$74k,Apparel & Accessories,Clothing,Outerwear,Lowes,Coach,Coach Windbreaker,2,260.77
4306,2024-11-24,C1095,35-44,Non-binary,Southeast,$50k-$74k,Home & Garden,Appliances,Laundry,The Home Depot,Nexgrill,Nexgrill Washer,1,511.82
4307,2024-12-05,C7065,45-54,Female,Midwest,$50k-$74k,Home & Garden,Furniture,Living Room,Walmart,Weber,Weber Sofa Set,2,776.38
4308,2024-02-10,C3601,55-64,Female,Southwest,$100k-$149k,Home & Garden,Furniture,Bedroom,Walmart,Scotts,Scotts Dresser,3,814.72
4309,2024-02-25,C2970,25-34,Male,West,$50k-$74k,Electronics,Audio,Headphones,Walmart,Dell,Dell QC45,3,672.54
4310,2024-10-04,C8548,45-54,Female,Southwest,$75k-$99k,Apparel & Accessories,Shoes,Casual,Lowes,Nike,Nike Loafers,2,275.3
4311,2024-06-22,C2365,35-44,Non-binary,Southwest,$100k-$149k,Apparel & Accessories,Accessories,Bags,Target,North Face,North Face Duffel Bag,2,258.24
4312,2024-09-19,C3958,35-44,Male,West,$150k+,Home & Garden,Furniture,Bedroom,Walmart,Ashley,Ashley Nightstand,1,715.13
4313,2024-02-03,C8560,65+,Male,Southeast,$50k-$74k,Apparel & Accessories,Clothing,Tops,Walmart,North Face,North Face Running Tank,1,135.06
4314,2024-06-27,C8132,35-44,Female,Northeast,$100k-$149k,Home & Garden,Appliances,Kitchen,The Home Depot,Ashley,Ashley Gas Range,2,852.19
4315,2024-08-17,C7519,18-24,Male,Southwest,$75k-$99k,Home & Garden,Appliances,Laundry,Target,Ashley,Ashley Washer/Dryer Combo,2,684.81
4316,2024-07-01,C2565,18-24,Female,Midwest,$75k-$99k,Electronics,Computers,Desktops,Walmart,Bose,Bose All-in-One,2,867.65
4317,2024-09-01,C4991,25-34,Non-binary,Southeast,$50k-$74k,Electronics,Computers,Laptops,Dicks,Bose,Bose XPS 13,3,1095.3
4318,2024-12-20,C7660,25-34,Non-binary,Northeast,$75k-$99k,Electronics,Mobile Devices,Smartphones,Lowes,Apple,Apple Galaxy S24,3,442.41
4319,2024-03-11,C3324,35-44,Non-binary,Midwest,$50k-$74k,Apparel & Accessories,Accessories,Jewelry,Target,Cole Haan,Cole Haan Gold Bracelet,3,51.67
4320,2024-07-04,C9629,65+,Female,Southeast,$100k-$149k,Home & Garden,Decor,Rugs,Walmart,Traeger,Traeger Bath Mat,3,808.26
4321,2024-06-03,C1777,35-44,Female,Northeast,$50k-$74k,Electronics,Mobile Devices,Smartwatches,The Home Depot,Apple,Apple Galaxy Watch,1,970.54
4322,2024-10-08,C2286,35-44,Non-binary,Midwest,$150k+,Apparel & Accessories,Accessories,Bags,Dicks,Coach,Coach Backpack,3,162.71
4323,2024-10-20,C8092,45-54,Non-binary,Northeast,$150k+,Home & Garden,Furniture,Living Room,Best Buy,Nexgrill,Nexgrill Recliner,2,510.57
4324,2024-11-04,C7943,45-54,Non-binary,West,$100k-$149k,Apparel & Accessories,Shoes,Athletic,Dicks,Adidas,Adidas Running Shoes,3,34.66
4325,2024-05-06,C9479,65+,Female,Midwest,$150k+,Apparel & Accessories,Clothing,Bottoms,The Home Depot,Nike,Nike Athletic Shorts,1,130.36
4326,2024-06-24,C8437,35-44,Female,Southwest,$100k-$149k,Home & Garden,Decor,Lighting,Lowes,Traeger,Traeger Chandelier,2,136.22
4327,2024-12-30,C8212,65+,Male,Southwest,$50k-$74k,Electronics,Mobile Devices,Smartphones,Dicks,Sony,Sony Pixel 8,3,1318.68
4328,2024-03-16,C6707,25-34,Male,Northeast,$25k-$49k,Apparel & Accessories,Clothing,Tops,The Home Depot,Coach,Coach Performance Polo,2,129.15
4329,2024-06-30,C6876,25-34,Male,Southeast,$50k-$74k,Home & Garden,Furniture,Dining Room,Best Buy,Nexgrill,Nexgrill Buffet,2,203.2
4330,2024-11-14,C3772,55-64,Male,Southeast,$75k-$99k,Apparel & Accessories,Clothing,Outerwear,Best Buy,Cole Haan,Cole Haan Fleece Pullover,3,102.5
4331,2024-12-21,C4090,18-24,Female,Southwest,$100k-$149k,Apparel & Accessories,Shoes,Formal,Walmart,Nike,Nike Oxford Shoes,3,285.58
4332,2024-05-05,C3041,55-64,Non-binary,Southeast,$150k+,Home & Garden,Appliances,Laundry,Walmart,Scotts,Scotts Dryer,2,116.37
4333,2024-03-14,C3203,18-24,Female,Midwest,$25k-$49k,Apparel & Accessories,Accessories,Jewelry,Walmart,Cole Haan,Cole Haan Silver Necklace,2,189.6
4334,2024-02-28,C2893,45-54,Non-binary,Northeast,$50k-$74k,Electronics,Audio,Speakers,The Home Depot,Dell,Dell Sonos One,3,806.92
4335,2024-06-26,C9025,55-64,Male,Northeast,$50k-$74k,Apparel & Accessories,Clothing,Dresses,Dicks,Nike,Nike Evening Gown,2,74.77
4336,2024-09-05,C3003,65+,Male,Southeast,$25k-$49k,Electronics,Computers,Tablets,Walmart,Samsung,Samsung iPad Pro,1,1112.21
4337,2024-04-29,C2488,55-64,Female,Southeast,$75k-$99k,Electronics,Computers,Laptops,Lowes,Bose,Bose MacBook Air,2,677.71
4338,2024-04-21,C1962,45-54,Male,Midwest,$100k-$149k,Home & Garden,Furniture,Living Room,Lowes,Ashley,Ashley Coffee Table,1,921.44
4339,2024-07-20,C5034,25-34,Male,Northeast,$150k+,Home & Garden,Furniture,Dining Room,Target,Traeger,Traeger Bar Stools,3,427.5
4340,2024-02-05,C4844,18-24,Male,Southwest,$75k-$99k,Electronics,Mobile Devices,Smartwatches,The Home Depot,Sony,Sony Garmin,3,1402.01
4341,2024-06-19,C7197,45-54,Male,Northeast,$75k-$99k,Home & Garden,Decor,Wall Art,Lowes,Nexgrill,Nexgrill Metal Wall Art,1,94.23
4342,2024-12-10,C4400,65+,Non-binary,Midwest,$150k+,Electronics,Mobile Devices,Smartwatches,Dicks,Apple,Apple Galaxy Watch,1,843.5
4343,2024-03-05,C7151,55-64,Female,West,$50k-$74k,Apparel & Accessories,Accessories,Watches,Walmart,Cole Haan,Cole Haan Smartwatch,1,221.26
4344,2024-06-23,C8926,65+,Female,West,$50k-$74k,Home & Garden,Furniture,Bedroom,Walmart,Nexgrill,Nexgrill Mattress,1,418.89
4345,2024-02-23,C6602,65+,Female,Southeast,$150k+,Electronics,Audio,Speakers,Best Buy,Apple,Apple HomePod,1,1331.26
4346,2024-09-28,C3988,18-24,Male,Midwest,$150k+,Home & Garden,Appliances,Laundry,Lowes,Traeger,Traeger Dryer,2,712.51
4347,2024-08-10,C8054,35-44,Female,Southwest,$150k+,Apparel & Accessories,Clothing,Bottoms,Dicks,Cole Haan,Cole Haan Slim Fit Jeans,3,199.05
4348,2024-08-20,C5939,25-34,Non-binary,Northeast,$75k-$99k,Electronics,Computers,Tablets,Best Buy,Sony,Sony Surface Pro,3,1361.36
4349,2024-05-30,C3039,18-24,Non-binary,West,$150k+,Apparel & Accessories,Clothing,Outerwear,Lowes,Adidas,Adidas Rain Jacket,1,125.28
4350,2024-11-03,C9129,18-24,Non-binary,Southwest,$100k-$149k,Home & Garden,Appliances,Kitchen,Dicks,Traeger,Traeger Microwave,1,588.24
4351,2024-04-26,C9992,35-44,Female,Southwest,$150k+,Electronics,Computers,Tablets,Dicks,Bose,Bose Fire HD,3,1094.6
4352,2024-09-15,C9353,55-64,Female,Southwest,$150k+,Home & Garden,Decor,Lighting,Best Buy,Traeger,Traeger Floor Lamp,1,293.2
4353,2024-02-16,C7472,65+,Male,Northeast,$25k-$49k,Apparel & Accessories,Clothing,Bottoms,Best Buy,Adidas,Adidas Slim Fit Jeans,2,203.33
4354,2024-09-09,C1285,18-24,Male,Midwest,$25k-$49k,Electronics,Mobile Devices,Smartphones,Target,Samsung,Samsung Pixel 8,3,628.07
4355,2024-02-12,C4918,25-34,Male,Southwest,$25k-$49k,Electronics,Audio,Headphones,Dicks,Samsung,Samsung Buds Pro,2,658.15
4356,2024-11-28,C1935,45-54,Male,West,$25k-$49k,Electronics,Computers,Desktops,Dicks,Dell,Dell Workstation,3,1295.77
4357,2024-08-05,C5661,55-64,Male,Southeast,$25k-$49k,Home & Garden,Appliances,Laundry,The Home Depot,Ashley,Ashley Washer/Dryer Combo,2,564.98
4358,2024-01-30,C5526,45-54,Non-binary,West,$75k-$99k,Apparel & Accessories,Shoes,Casual,Lowes,North Face,North Face Loafers,1,216.72
4359,2024-05-18,C6420,65+,Female,Midwest,$150k+,Electronics,Mobile Devices,Smartphones,Walmart,Apple,Apple OnePlus 12,3,758.06
4360,2024-07-05,C7177,25-34,Male,Northeast,$100k-$149k,Home & Garden,Decor,Lighting,Dicks,Ashley,Ashley Chandelier,3,824.93
4361,2024-06-21,C2000,55-64,Male,Northeast,$75k-$99k,Electronics,Computers,Tablets,Best Buy,Dell,Dell Galaxy Tab,2,1242.41
